DateTime,Latitude,Longitude,DO,DOSAT,FLUOR,FLUORRFU,FNU,PH,SPC,WT,GreenAlgae.ugL,cyanobacteria.ugL,Diatoms.ugL,Cryptophytes.ugL,Total.FP.Chla.ugL
7/19/2022 11:57,37.97550972,-121.5792543,7.895,97.55,2.428333333,0.616666667,4.908333333,7.860833333,557.5833333,26.04416667,NA,NA,NA,NA,NA
7/19/2022 11:58,37.97497042,-121.5786979,7.6575,94.61666667,2.5975,0.656666667,4.591666667,7.754166667,555.1666667,26.055,NA,NA,NA,NA,NA
7/19/2022 11:59,37.9744775,-121.5780601,7.4675,92.21666667,2.275,0.578333333,4.441666667,7.653333333,557.3333333,26.0375,NA,NA,NA,NA,NA
7/19/2022 12:00,37.97405653,-121.577359,7.4075,91.20833333,2.048333333,0.5225,4.858333333,7.638333333,558.25,25.87166667,NA,NA,NA,NA,NA
7/19/2022 12:01,37.97366236,-121.5766396,7.499166667,92.3,2.003333333,0.51,4.95,7.6775,558.3333333,25.84,NA,NA,NA,NA,NA
7/19/2022 12:02,37.97319903,-121.5759447,7.520833333,92.66666667,2.033333333,0.515833333,4.65,7.69,556.8333333,25.90416667,NA,NA,NA,NA,NA
7/19/2022 12:03,37.97278604,-121.5752898,7.359090909,90.62727273,1.843636364,0.470909091,4.418181818,7.654545455,554.5454545,25.87818182,NA,NA,NA,NA,NA
7/19/2022 12:04,37.97239375,-121.5745872,7.185833333,88.225,1.6475,0.42,4.75,7.606666667,553.8333333,25.68916667,NA,NA,NA,NA,NA
7/19/2022 12:05,37.97183236,-121.5741728,7.439166667,91.68333333,2.428333333,0.615833333,4.425,7.635833333,554.25,25.9275,NA,NA,NA,NA,NA
7/19/2022 12:06,37.97121542,-121.5738821,7.468333333,92.23333333,2.43,0.616666667,4.366666667,7.648333333,554,26.02083333,NA,NA,NA,NA,NA
7/19/2022 12:07,37.97058847,-121.5735312,7.459166667,92.04166667,2.541666667,0.644166667,4.341666667,7.64,554.1666667,25.9975,NA,NA,NA,NA,NA
7/19/2022 12:08,37.97003306,-121.5729285,7.451666667,92.19166667,2.429166667,0.616666667,4.225,7.64,553.8333333,26.13666667,NA,NA,NA,NA,NA
7/19/2022 12:09,37.96977172,-121.5732131,7.348333333,90.8,2.301666667,0.585,4.216666667,7.6075,551.5833333,26.05166667,NA,NA,NA,NA,NA
7/19/2022 12:10,37.96979195,-121.5734144,7.451666667,92.28333333,2.355833333,0.596666667,4.183333333,7.6275,554,26.185,NA,NA,NA,NA,NA
7/19/2022 12:11,37.96975847,-121.5733376,7.484166667,92.81666667,2.381666667,0.604166667,4.133333333,7.65,555,26.25583333,NA,NA,NA,NA,NA
7/19/2022 12:12,37.96971764,-121.5732801,7.5,93.05,2.61,0.660833333,4.116666667,7.65,555,26.2825,NA,NA,NA,NA,NA
7/19/2022 12:13,37.96968847,-121.5732468,7.4875,92.86666667,2.83,0.715833333,4.15,7.65,554.5,26.26416667,NA,NA,NA,NA,NA
7/19/2022 12:14,37.96966333,-121.573182,7.4825,92.80833333,2.823333333,0.711666667,4.116666667,7.65,554,26.26166667,NA,NA,NA,NA,NA
7/19/2022 12:15,37.96962695,-121.5732793,7.475,92.74166667,2.780833333,0.704166667,4.133333333,7.6525,554.1666667,26.27333333,NA,NA,NA,NA,NA
7/19/2022 12:16,37.96959972,-121.5732206,7.446666667,92.33333333,2.7275,0.689166667,4.1,7.6425,555.5833333,26.25583333,NA,NA,NA,NA,NA
7/19/2022 12:17,37.96967236,-121.5732294,7.448333333,92.35833333,2.621666667,0.664166667,4.025,7.64,555.9166667,26.265,NA,NA,NA,NA,NA
7/19/2022 12:18,37.97039028,-121.5735019,7.4575,92.48333333,2.840833333,0.719166667,4.016666667,7.64,556.25,26.26416667,NA,NA,NA,NA,NA
7/19/2022 12:19,37.97166611,-121.5739742,7.431666667,91.98333333,3.04,0.77,4.225,7.64,553.75,26.1575,NA,NA,NA,NA,NA
7/19/2022 12:20,37.97299458,-121.5753513,7.44,91.93333333,2.881666667,0.729166667,4.291666667,7.643333333,553.6666667,26.06583333,2.5,7.43,0.77,0.71,11.41
7/19/2022 12:21,37.97410681,-121.5770299,7.461666667,92.11666667,3.095,0.781666667,4.433333333,7.646666667,553.75,26.00916667,2.61,8.03,0.67,0.79,12.1
7/19/2022 12:22,37.97501292,-121.5784386,7.501666667,92.59166667,2.760833333,0.698333333,4.508333333,7.665,555.0833333,25.99083333,2.6,9.05,0.48,0.77,12.9
7/19/2022 12:23,37.97570472,-121.5794104,7.546666667,93.10833333,2.669166667,0.675833333,4.65,7.69,556.6666667,25.97,2.46,9.25,0.35,0.68,12.73
7/19/2022 12:24,37.97641313,-121.5801839,7.516666667,92.63333333,2.618333333,0.661666667,4.65,7.685,556.25,25.9075,2.55,9.26,0.29,0.67,12.77
7/19/2022 12:25,37.97750208,-121.5808104,7.544166667,93.06666667,2.581666667,0.6525,4.708333333,7.684166667,557,25.95666667,2.43,9.08,0.35,0.57,12.43
7/19/2022 12:26,37.97966208,-121.5811854,7.440833333,91.61666667,2.399166667,0.609166667,5.183333333,7.663333333,559.0833333,25.84083333,2.35,9.54,0.26,0.54,12.69
7/19/2022 12:27,37.98203139,-121.5819201,7.496666667,92.21666667,2.371666667,0.600833333,5.308333333,7.689166667,559.25,25.8075,2.19,9.99,0.13,0.5,12.82
7/19/2022 12:28,37.98454153,-121.5821089,7.460833333,91.65,2.393333333,0.606666667,5.45,7.695833333,556.75,25.74333333,2.16,9.75,0.14,0.52,12.57
7/19/2022 12:29,37.98712367,-121.5817777,7.369090909,90.50909091,2.355454545,0.598181818,5.736363636,7.666363636,554.2727273,25.71545455,2,9.59,0.14,0.49,12.21
7/19/2022 12:30,37.98978806,-121.5812481,7.443333333,91.41666667,2.2575,0.573333333,5.616666667,7.6825,555.1666667,25.7325,2.29,10.66,0.11,0.58,13.64
7/19/2022 12:31,37.99262778,-121.5804453,7.543333333,92.75,2.469166667,0.626666667,5.791666667,7.7225,555.5,25.77833333,2.33,11.88,0.09,0.6,14.9
7/19/2022 12:32,37.99550514,-121.579921,7.886666667,96.98333333,2.478333333,0.628333333,5.908333333,7.864166667,560.3333333,25.79166667,2.44,14.58,0.01,0.69,17.72
7/19/2022 12:33,37.99827697,-121.5800579,8.072727273,99.17272727,2.631818182,0.666363636,6.163636364,7.989090909,559.5454545,25.73363636,2.58,15.45,0,0.76,18.8
7/19/2022 12:34,38.0006495,-121.5801087,7.979,97.97,2.712,0.686,5.82,7.965,551.4,25.728,2.49,12.5,0.03,0.78,15.81
7/19/2022 12:35,38.00193431,-121.5800849,7.831666667,96.29166667,2.568333333,0.65,5.216666667,7.88,541.4166667,25.77416667,2.47,11.2,0.2,0.71,14.58
7/19/2022 12:36,38.00412333,-121.5799588,7.814166667,96.04166667,2.4975,0.631666667,5.158333333,7.853333333,541.3333333,25.775,2.53,11.83,0.16,0.71,15.23
7/19/2022 12:37,38.00667945,-121.5801935,7.869166667,96.68333333,2.6225,0.663333333,5.375,7.881666667,544.8333333,25.7525,2.58,13.26,0.03,0.83,16.7
7/19/2022 12:38,38.00950472,-121.5806122,8.076666667,99.18333333,2.869166667,0.725833333,5.958333333,7.993333333,553.5833333,25.7275,2.47,14.38,0,0.75,17.6
7/19/2022 12:39,38.01243819,-121.5810954,7.826666667,95.89166667,2.414166667,0.611666667,5.866666667,7.920833333,547.8333333,25.59916667,2.25,13.01,0,0.61,15.87
7/19/2022 12:40,38.01538445,-121.581641,7.730833333,94.68333333,2.326666667,0.59,5.641666667,7.875,545.25,25.5725,2.3,12.37,0.03,0.63,15.32
7/19/2022 12:41,38.01805569,-121.5820936,7.706666667,94.39166667,2.446666667,0.621666667,5.416666667,7.8525,542.1666667,25.57833333,2.26,12.02,0.04,0.61,14.93
7/19/2022 12:42,38.01978792,-121.582305,7.7725,95.1,2.274166667,0.575833333,5.591666667,7.880833333,546.5,25.52083333,2.25,13.6,0,0.68,16.53
7/19/2022 12:43,38.02127055,-121.5826331,7.8575,96.11666667,2.3775,0.603333333,5.758333333,7.935833333,548.8333333,25.49916667,2.18,14.46,0.02,0.6,17.26
7/19/2022 12:44,38.02314,-121.5829384,7.875,96.23333333,2.414166667,0.611666667,5.891666667,7.961666667,551.8333333,25.445,2.27,14.27,0,0.55,17.08
7/19/2022 12:45,38.02521028,-121.5832733,7.824166667,95.58333333,2.501666667,0.633333333,5.775,7.939166667,544.9166667,25.42916667,2.26,13.16,0,0.61,16.04
7/19/2022 12:46,38.02748056,-121.5836121,7.803333333,95.29166667,2.4975,0.6325,5.75,7.920833333,542.9166667,25.39916667,2.3,13.16,0.01,0.6,16.07
7/19/2022 12:47,38.02971042,-121.5836642,7.796666667,95.11666667,2.384166667,0.605833333,5.941666667,7.9225,546.5833333,25.3625,2.07,13.94,0,0.51,16.51
7/19/2022 12:48,38.03114208,-121.5820156,7.833333333,95.475,2.395833333,0.606666667,6.591666667,7.963333333,551.9166667,25.31333333,1.97,15.78,0,0.4,18.15
7/19/2022 12:49,38.032885,-121.5819268,8.061666667,98.40833333,2.3225,0.59,6.375,8.0525,558.1666667,25.405,2.12,15.91,0,0.43,18.46
7/19/2022 12:50,38.03551573,-121.5835405,8.354166667,102.1166667,2.14,0.543333333,5.8,8.161666667,521,25.475,1.8,10.02,0.08,0.54,12.44
7/19/2022 12:51,38.03879542,-121.5840744,7.965833333,97.025,1.865,0.475833333,5.65,8.049166667,459.25,25.27916667,1.43,6.21,0.44,0.46,8.53
7/19/2022 12:52,38.04188139,-121.5837706,8.01,97.8,2.093333333,0.530833333,5.191666667,8.0225,439.8333333,25.43,1.78,4.93,0.82,0.66,8.19
7/19/2022 12:53,38.04469805,-121.5830724,8.0575,98.65833333,2.0425,0.518333333,4.691666667,7.981666667,422.8333333,25.57833333,1.76,4.2,0.91,0.54,7.41
7/19/2022 12:54,38.04738319,-121.5824486,7.981666667,97.575,1.6325,0.415833333,4.608333333,7.941666667,420.5,25.48666667,1.6,4.01,0.62,0.32,6.56
7/19/2022 12:55,38.05007,-121.5819173,7.890909091,96.16363636,1.504545455,0.384545455,4.627272727,7.9,418.0909091,25.33545455,1.52,3.75,0.57,0.24,6.08
7/19/2022 12:56,38.05325069,-121.581621,7.914166667,96.53333333,1.653333333,0.423333333,4.775,7.8875,417.75,25.3725,1.48,3.7,0.63,0.28,6.1
7/19/2022 12:57,38.05803917,-121.5820272,7.978333333,97.5,1.6675,0.424166667,4.766666667,7.903333333,421.25,25.46833333,1.46,4.09,0.69,0.29,6.53
7/19/2022 12:58,38.06334444,-121.5808732,8.283333333,101.225,1.734166667,0.443333333,5.016666667,8.165833333,435.9166667,25.4675,1.79,10.76,0.06,0.31,12.92
7/19/2022 12:59,38.06842375,-121.5794871,8.626666667,105.4666667,1.685,0.43,5.05,8.411666667,446,25.4925,1.56,8.24,0.13,0.36,10.29
7/19/2022 13:00,38.07187347,-121.5749344,8.275833333,101.05,1.8,0.458333333,5.841666667,8.213333333,438.4166667,25.43,1.47,6.36,0.37,0.33,8.53
7/19/2022 13:01,38.07331944,-121.5717193,8.298333333,101.2333333,1.648333333,0.420833333,5.708333333,8.194166667,440.6666667,25.3825,1.4,6.24,0.3,0.3,8.24
7/19/2022 13:02,38.07564972,-121.5707135,8.315833333,101.4083333,1.675833333,0.428333333,5.633333333,8.21,436.8333333,25.36583333,1.22,5.95,0.35,0.27,7.79
7/19/2022 13:03,38.07933305,-121.5720796,8.485833333,103.5333333,1.525,0.39,5.908333333,8.409166667,461.1666667,25.37666667,1.03,4.92,0.51,0.24,6.7
7/19/2022 13:04,38.08447347,-121.5733842,8.269166667,100.8083333,1.590833333,0.405833333,5.741666667,8.205833333,437.9166667,25.34916667,1.21,4.06,0.54,0.24,6.03
7/19/2022 13:05,38.08940986,-121.5744732,8.019166667,97.65,1.624166667,0.415,5.125,7.945,413.5833333,25.2825,1.34,3.01,0.62,0.26,5.23
7/19/2022 13:06,38.09403847,-121.5767131,7.9175,96.38333333,1.718333333,0.4375,4.983333333,7.839166667,403.25,25.26,1.47,2.71,0.67,0.29,5.14
7/19/2022 13:07,38.09710458,-121.5815224,7.876666667,95.84166667,1.675,0.429166667,5.041666667,7.7875,399.1666667,25.25,1.29,2.66,0.68,0.23,4.87
7/19/2022 13:08,38.09871083,-121.5874535,7.86,95.53333333,1.591666667,0.408333333,5.25,7.775833333,411.75,25.17833333,1.25,2.51,0.67,0.23,4.66
7/19/2022 13:09,38.10009514,-121.5935088,7.854166667,95.44166667,1.776666667,0.4525,5.25,7.756666667,418.4166667,25.15333333,1.29,2.46,0.75,0.23,4.73
7/19/2022 13:10,38.10165222,-121.5994578,7.854166667,95.425,1.725833333,0.440833333,5.266666667,7.749166667,417.5833333,25.13833333,1.22,2.35,0.75,0.23,4.55
7/19/2022 13:11,38.10284875,-121.6056561,7.8325,95.09166667,1.669166667,0.425833333,5.583333333,7.74,414.25,25.11333333,1.15,2.45,0.85,0.17,4.63
7/19/2022 13:12,38.10323722,-121.6118764,7.800833333,94.65833333,1.649166667,0.420833333,6.125,7.736666667,411.0833333,25.1,1.1,2.43,0.77,0.16,4.45
7/19/2022 13:13,38.10282264,-121.6181022,7.795833333,94.59166667,1.730833333,0.441666667,6.033333333,7.7225,417.3333333,25.085,1.1,2.28,0.84,0.15,4.37
7/19/2022 13:14,38.10124819,-121.6240286,7.8,94.59166667,1.919166667,0.4875,5.816666667,7.7125,441,25.05333333,1.1,2.27,0.9,0.15,4.42
7/19/2022 13:15,38.09821486,-121.6287096,7.785,94.36666667,1.833333333,0.465833333,6.075,7.7075,459.9166667,25.01583333,1.1,2.22,0.83,0.21,4.36
7/19/2022 13:16,38.09389036,-121.6315164,7.7725,94.125,1.689166667,0.43,6.408333333,7.7,485.5833333,24.97333333,1.19,2.27,0.87,0.2,4.54
7/19/2022 13:17,38.08965778,-121.6346875,7.789166667,94.35,1.810833333,0.461666667,6.1,7.71,501.9166667,24.975,1.25,2.3,0.95,0.25,4.74
7/19/2022 13:18,38.08740833,-121.6401572,7.863333333,95.375,1.925,0.49,5.225,7.719166667,483.5833333,25.06,1.36,2.2,0.91,0.29,4.76
7/19/2022 13:19,38.0882425,-121.6462193,7.8325,94.86666667,1.9725,0.5025,6.325,7.72,526.25,24.97666667,1.03,2.28,0.98,0.13,4.42
7/19/2022 13:20,38.09077028,-121.6515529,7.804166667,94.35833333,1.8725,0.476666667,6.858333333,7.724166667,572,24.8675,1.03,2.22,0.96,0.16,4.36
7/19/2022 13:21,38.09340534,-121.6565183,7.81,94.4,1.867272727,0.476363636,6.836363636,7.724545455,589.2727273,24.84,1.12,2.19,0.95,0.17,4.43
7/19/2022 13:22,38.09535181,-121.6619872,7.831666667,94.65833333,1.94,0.495,6.483333333,7.734166667,605.75,24.83916667,1.14,2.25,1.02,0.18,4.59
7/19/2022 13:23,38.09580764,-121.6682581,7.853333333,94.89166667,2.071666667,0.525,6.508333333,7.741666667,620.5833333,24.83666667,1.17,2.27,1,0.18,4.64
7/19/2022 13:24,38.09450458,-121.6742813,7.865,95.03333333,2.06,0.524166667,6.841666667,7.7475,649.0833333,24.8075,1.13,2.21,0.99,0.19,4.52
7/19/2022 13:25,38.09103375,-121.6784318,7.873333333,95.025,2.099166667,0.5325,7.216666667,7.74,689.4166667,24.7525,1.15,2.2,1,0.18,4.54
7/19/2022 13:26,38.08624781,-121.6793256,7.9,95.31666667,2.09,0.529166667,6.9,7.748333333,711.1666667,24.73083333,1.27,2.27,1.15,0.18,4.87
7/19/2022 13:27,38.08131861,-121.6782133,7.954166667,96.075,2.141666667,0.544166667,6.35,7.771666667,707.6666667,24.8,1.42,2.37,1.07,0.27,5.13
7/19/2022 13:28,38.07636764,-121.6772867,7.954166667,96.03333333,2.076666667,0.53,6.866666667,7.78,730.25,24.7625,1.26,2.23,1.1,0.22,4.81
7/19/2022 13:29,38.0713132,-121.6770293,7.940833333,95.75,2.079166667,0.528333333,7.2,7.78,746.1666667,24.70333333,1.27,2.27,1.09,0.21,4.84
7/19/2022 13:30,38.06619361,-121.6775621,7.95,95.78333333,2.156666667,0.5475,7.45,7.78,780.6666667,24.64166667,1.27,2.23,1.15,0.17,4.82
7/19/2022 13:31,38.06130403,-121.6790177,7.9775,96.01666667,2.158333333,0.5475,7.333333333,7.781666667,815.5833333,24.59333333,1.32,2.31,1.22,0.15,5
7/19/2022 13:32,38.05730524,-121.6826314,8.001666667,96.28333333,2.1225,0.54,7.233333333,7.790833333,848.5,24.555,1.37,2.24,1.18,0.18,4.98
7/19/2022 13:33,38.05436042,-121.6876893,8.018333333,96.40833333,1.97,0.500833333,7.175,7.8,875.5833333,24.51083333,1.36,2.22,1.2,0.18,4.96
7/19/2022 13:34,38.05043208,-121.6915233,8.034166667,96.50833333,2.035,0.515833333,7.258333333,7.81,896.75,24.47416667,1.32,2.19,1.21,0.15,4.88
7/19/2022 13:35,38.04613653,-121.6946225,8.034166667,96.45833333,1.945833333,0.495,7.516666667,7.814166667,917.0833333,24.4425,1.18,2.07,1.15,0.12,4.52
7/19/2022 13:36,38.04223694,-121.6981922,8.053333333,96.64166667,1.905833333,0.485833333,7.6,7.820833333,934.6666667,24.40666667,1.23,2.2,1.3,0.12,4.85
7/19/2022 13:37,38.03883097,-121.7025254,8.085,96.95,1.935833333,0.490833333,7.458333333,7.830833333,959.1666667,24.355,NA,NA,NA,NA,NA
7/19/2022 13:38,38.03608195,-121.7073585,8.1225,97.31666667,2.005833333,0.509166667,7.408333333,7.84,975.1666667,24.32083333,NA,NA,NA,NA,NA
7/19/2022 13:39,38.03478486,-121.7130244,8.12,97.3,2.089166667,0.531666667,8.3,7.84,972.9166667,24.32166667,NA,NA,NA,NA,NA
7/19/2022 13:40,38.03368083,-121.7188903,8.1175,97.225,2.020833333,0.513333333,8.4,7.845,993.5,24.2925,1.41,2.23,1.28,0.12,5.04
7/19/2022 13:41,38.03227264,-121.7248076,8.110833333,97.10833333,1.9825,0.504166667,7.983333333,7.84,1002.333333,24.2775,1.37,2.21,1.3,0.1,4.99
7/19/2022 13:42,38.03021986,-121.7305227,8.125833333,97.275,2.014166667,0.511666667,7.775,7.841666667,1043,24.25916667,1.37,2.25,1.2,0.18,5.01
7/19/2022 13:43,38.02862264,-121.7351908,8.148333333,97.49166667,2.091666667,0.53,7.733333333,7.853333333,1091.25,24.22916667,1.49,2.15,1.22,0.2,5.06
7/19/2022 13:44,38.02761681,-121.7391883,8.165,97.65,2.121666667,0.538333333,8.041666667,7.86,1149.583333,24.19083333,1.48,2.21,1.32,0.15,5.15
7/19/2022 13:45,38.02686361,-121.743265,8.171666667,97.71666667,2.063333333,0.523333333,8.241666667,7.86,1194.833333,24.17,1.44,2.17,1.39,0.11,5.11
7/19/2022 13:46,38.02596625,-121.7472476,8.241666667,98.35833333,2.4325,0.616666667,98.03333333,7.861666667,567.0833333,24.16416667,NA,NA,NA,NA,NA
7/19/2022 13:47,38.02481485,-121.7501021,8.365454545,99.7,2.433636364,0.618181818,186.1454545,7.884545455,7.909090909,24.17545455,NA,NA,NA,NA,NA
7/19/2022 13:48,38.02428361,-121.7519889,8.380833333,99.91666667,2.531666667,0.6425,194.2583333,7.879166667,7,24.18916667,NA,NA,NA,NA,NA
7/19/2022 13:49,38.02298389,-121.7527782,8.39,100.0083333,2.5325,0.6425,189.2666667,7.860833333,7,24.20416667,NA,NA,NA,NA,NA
7/19/2022 13:50,38.0220482,-121.7531207,8.39,100.0083333,2.554166667,0.646666667,201.425,7.875833333,7,24.21916667,NA,NA,NA,NA,NA
7/19/2022 13:51,38.02068333,-121.7525614,8.383333333,100.025,2.52,0.639166667,189.25,7.891666667,7,24.23583333,NA,NA,NA,NA,NA
7/19/2022 13:52,38.01959833,-121.7523851,8.38,100.025,2.591666667,0.655,190.1583333,7.900833333,7,24.25416667,NA,NA,NA,NA,NA
7/19/2022 13:53,38.01878958,-121.7523815,8.38,100.0583333,2.645833333,0.67,191.7666667,7.903333333,6.333333333,24.27083333,0,1.05,0,0,1.05
7/19/2022 13:54,38.01808264,-121.7524292,8.38,100.05,2.65,0.671666667,187.8916667,7.91,6,24.28916667,0,1.05,0,0,1.05
7/19/2022 13:55,38.01788819,-121.7527854,8.38,100.1,2.6,0.658333333,187.0416667,7.910833333,6,24.3075,NA,NA,NA,NA,NA
7/19/2022 13:56,38.01789431,-121.7533194,8.38,100.1,2.575,0.6525,183.4,7.9125,6,24.32583333,NA,NA,NA,NA,NA
7/19/2022 13:57,38.01790139,-121.7533704,8.38,100.1416667,2.575833333,0.6525,186.6,7.92,6,24.345,NA,NA,NA,NA,NA
7/19/2022 13:58,38.017894,-121.753415,8.38,100.2,2.626,0.665,188.68,7.919,6,24.362,NA,NA,NA,NA,NA
